station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
STATIC0180,2023-09-04 07:20:00,18.6,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 07:30:00,18.9,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 07:40:00,19.4,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 07:50:00,19.8,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 08:10:00,20.7,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 08:20:00,21.1,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 08:30:00,21.5,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 08:40:00,21.9,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 08:50:00,22.3,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 09:00:00,22.8,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 09:10:00,23,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 09:20:00,23.3,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 09:30:00,23.7,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 09:40:00,24.2,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 09:50:00,24.5,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 10:00:00,24.8,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 10:10:00,25.2,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 10:20:00,25.6,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 10:30:00,25.8,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 10:40:00,26.2,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 10:50:00,26.4,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 11:00:00,26.7,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 11:10:00,27,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 11:20:00,27.3,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 11:30:00,27.5,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 11:40:00,27.6,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 11:50:00,28,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 12:00:00,28.1,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 12:10:00,28.3,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 12:20:00,28.5,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 12:30:00,28.7,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 12:40:00,29,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 12:50:00,29.2,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 13:00:00,29.4,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 13:10:00,29.6,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 13:30:00,30.2,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 13:40:00,30.2,,,53,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 13:50:00,30.3,,,52,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 14:10:00,30.5,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 14:20:00,30.6,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 14:30:00,30.5,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 14:40:00,30.6,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 14:50:00,30,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 15:00:00,29.1,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 15:10:00,28.8,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 15:20:00,28.6,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 15:30:00,28.4,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 15:40:00,28,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 15:50:00,27.8,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 16:00:00,27.5,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 16:10:00,27.1,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 16:30:00,26.6,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 16:40:00,26.5,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 16:50:00,26.1,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 17:00:00,25.5,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 17:10:00,24.8,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 17:20:00,24.2,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 17:30:00,23.8,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 17:40:00,23.3,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 17:50:00,22.9,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 18:10:00,22.2,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 18:20:00,21.9,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 18:30:00,21.4,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 18:40:00,21,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 18:50:00,20.7,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 19:00:00,20.5,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 19:10:00,20.4,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 19:20:00,20.3,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 19:30:00,20.3,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 19:40:00,20.2,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 19:50:00,20.3,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 20:00:00,20.4,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 20:10:00,20.4,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 20:20:00,20.4,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 20:30:00,20.5,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 20:40:00,20.4,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 20:50:00,20.3,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 21:00:00,20.4,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 21:10:00,20.5,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 21:20:00,20.3,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 21:30:00,20.3,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 21:40:00,20.3,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 21:50:00,20.6,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 22:10:00,20.9,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 22:20:00,20.8,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 22:30:00,20.8,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 22:40:00,20.8,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 22:50:00,20.8,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 23:00:00,20.7,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 23:10:00,20.7,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 23:30:00,20.9,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-04 23:40:00,20.7,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 00:00:00,20.5,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 00:10:00,20.1,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 00:20:00,19.8,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 00:30:00,19.7,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 00:40:00,19.8,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 00:50:00,19.8,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 01:00:00,20,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 01:10:00,20.4,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 01:20:00,20.5,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 01:30:00,20.6,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 01:40:00,21.1,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 01:50:00,20.8,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 02:00:00,20.7,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 02:10:00,20.8,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 02:20:00,20.2,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 02:40:00,19.2,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 02:50:00,19.3,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 03:00:00,19.5,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 03:10:00,19.8,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 03:20:00,19.8,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 03:30:00,19.8,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 03:40:00,19.7,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 03:50:00,19.8,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 04:00:00,20,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 04:20:00,19.9,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 04:30:00,20,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 04:40:00,20.2,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 04:50:00,20.4,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 05:20:00,20.1,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 05:30:00,20,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 05:40:00,20.5,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 05:50:00,20.8,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 06:00:00,20.9,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 06:10:00,21,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 06:20:00,21,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 06:30:00,21.3,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 06:40:00,21.8,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 06:50:00,21.7,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 07:00:00,21.6,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 07:10:00,21.4,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 07:20:00,21.6,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 07:30:00,22,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 07:40:00,22.6,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 07:50:00,23.4,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 08:00:00,23.7,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 08:10:00,23.9,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 08:30:00,24.6,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 08:40:00,24.9,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 08:50:00,25.1,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 09:00:00,25.3,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 09:10:00,25.5,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 09:20:00,25.6,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 09:30:00,25.9,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 09:40:00,26.3,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 09:50:00,26.4,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 10:00:00,26.4,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 10:10:00,26.7,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 10:20:00,27,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 10:30:00,27.4,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 10:40:00,27.6,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 10:50:00,27.8,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 11:00:00,27.9,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 11:10:00,28.2,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 11:30:00,28.8,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 11:40:00,29,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 11:50:00,29.1,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 12:00:00,29.3,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 12:10:00,29.3,,,54,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 12:20:00,29.1,,,53,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 12:30:00,29.2,,,53,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 12:40:00,29.4,,,53,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 12:50:00,29.4,,,54,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 13:00:00,29.5,,,52,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
STATIC0180,2023-09-05 13:20:00,29.7,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":48.4871,"lon":-2.99431},liveobjects
