station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
STATIC0215,2025-01-02 05:20:00,7.8,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 05:30:00,7.7,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 05:40:00,7.7,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 05:50:00,7.4,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 06:00:00,7.2,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 06:10:00,6.9,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 06:20:00,6.6,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 06:30:00,6.3,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 06:40:00,5.9,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 06:50:00,5.7,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 07:00:00,5.6,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 07:10:00,5.3,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 07:20:00,5.3,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 07:30:00,5.3,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 07:40:00,5.2,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 07:50:00,5.3,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 08:10:00,5.1,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 08:20:00,5.1,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 08:30:00,5.1,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 08:50:00,5.1,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 09:00:00,5,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 09:10:00,5,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 09:20:00,5.1,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 09:30:00,5,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 09:40:00,4.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 09:50:00,5,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 10:00:00,5,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 10:10:00,5,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 10:20:00,5,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 10:30:00,4.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 10:40:00,4.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 10:50:00,4.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 11:50:00,2.8,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 12:00:00,2.5,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 12:30:00,2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 12:40:00,1.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 12:50:00,1.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 13:10:00,1.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 13:20:00,1.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 14:00:00,0.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 14:20:00,0.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 14:30:00,0.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 14:40:00,0.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 14:50:00,0.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 15:00:00,0.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 15:10:00,0.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 15:20:00,0.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 15:30:00,0.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 15:50:00,0.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 16:00:00,0.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 16:10:00,0.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 16:20:00,0.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 16:30:00,0.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 16:50:00,0.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 17:10:00,0.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 17:20:00,0.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 17:40:00,0.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 17:50:00,0.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 18:00:00,0.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 18:10:00,0.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 18:20:00,0.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 18:40:00,0.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 18:50:00,0.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 19:00:00,0.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 19:10:00,0.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 19:40:00,0.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 19:50:00,0.4,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 20:00:00,0.4,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 20:10:00,0.5,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 20:30:00,0.5,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 20:40:00,0.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 20:50:00,0.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 21:10:00,0.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 21:20:00,0.3,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 21:30:00,0.4,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 21:50:00,0.4,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 22:00:00,0.5,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 22:10:00,0.5,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 22:30:00,0.5,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 22:40:00,0.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 22:50:00,0.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 23:20:00,0.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 23:30:00,0.7,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-02 23:50:00,0.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-118,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 00:10:00,0.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 00:20:00,0.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 01:30:00,0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 01:40:00,0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 02:10:00,0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 02:20:00,0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 02:30:00,0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 02:50:00,0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 03:20:00,0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 03:30:00,0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 03:40:00,0.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 04:10:00,0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 04:30:00,0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 04:40:00,0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 05:00:00,0.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 05:30:00,0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 06:00:00,0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 06:10:00,0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 06:20:00,0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 06:30:00,0.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 06:50:00,0.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 07:00:00,0.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 07:20:00,0.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 07:40:00,0.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 08:00:00,0.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 08:10:00,0.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 08:40:00,0.4,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 09:00:00,0.4,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 09:10:00,0.4,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 10:00:00,0.9,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 10:10:00,1.2,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 10:20:00,1.3,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 10:30:00,1,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 10:50:00,0.8,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 11:20:00,1.3,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 11:30:00,1.3,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 11:50:00,0.3,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 12:20:00,0.4,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 12:50:00,0.5,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 13:10:00,0.6,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 13:30:00,0.7,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 13:40:00,0.6,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 14:10:00,0.6,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 14:20:00,0.7,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 15:00:00,0.3,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 15:30:00,-0.1,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 15:50:00,-0.4,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 16:20:00,-0.7,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 16:40:00,-1,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 16:50:00,-1,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 17:10:00,-1.1,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 17:30:00,-1.2,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 17:40:00,-1.2,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 18:00:00,-1.3,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 18:10:00,-1.4,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 18:30:00,-1.6,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 18:50:00,-1.8,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 19:00:00,-1.7,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 19:20:00,-1.5,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 19:30:00,-1.4,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 19:50:00,-1.8,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 20:00:00,-1.9,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 20:10:00,-2.1,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 20:20:00,-2.3,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 20:40:00,-2.5,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 20:50:00,-2.5,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 21:00:00,-2.7,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 21:10:00,-2.8,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 21:20:00,-2.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 21:30:00,-2.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 21:40:00,-2.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 22:00:00,-3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 22:10:00,-3.1,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 22:20:00,-3.1,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 22:30:00,-3.2,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 22:40:00,-3.2,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 22:50:00,-3.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 23:00:00,-3.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 23:10:00,-3.4,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 23:20:00,-3.6,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 23:30:00,-3.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 23:40:00,-3.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-03 23:50:00,-3.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":49.053942,"lon":7.617872},liveobjects
STATIC0215,2025-01-04 00:00:00,-3.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":49.053942,"lon":7.617872},liveobjects
